0
64
-4
11
Castle.mp3
Decoration	-	stairs_up_castle.png	0.0	10.0		false		
Decoration	-	stairs_down_castle.png	51.0	-4.0		false		

LoadNew	From-Start;From-castle-3	Castle_bricks.png	0.0	10.0		castle-3		
Base	-	Castle_bricks.png	1.0	10.0		
CastleStone	-	IceStoneButton.png	2.0	3.0		
CastleStone	-	IceStoneButton.png	2.0	4.0		
CastleStone	-	IceStoneButton.png	2.0	5.0		
CastleStone	-	IceStoneButton.png	2.0	6.0		
CastleStone	-	IceStoneButton.png	2.0	7.0		
CastleStone	-	IceStoneButton.png	2.0	8.0		
CastleStone	-	IceStoneButton.png	2.0	9.0		
Base	-	Castle_bricks.png	2.0	10.0		
CastleStone	-	IceStoneButton.png	3.0	3.0		
CastleStone	-	IceStoneButton.png	3.0	9.0		
Base	-	Castle_bricks.png	3.0	10.0		
CastleStone	-	IceStoneButton.png	4.0	3.0		
CastleStone	-	IceStoneButton.png	4.0	4.0		
CastleStone	-	IceStoneButton.png	4.0	8.0		
CastleStone	-	IceStoneButton.png	4.0	9.0		
Base	-	Castle_bricks.png	4.0	10.0		
CastleStone	-	IceStoneButton.png	5.0	4.0		
CastleStone	-	IceStoneButton.png	5.0	5.0		
CastleStone	-	IceStoneButton.png	5.0	6.0		
CastleStone	-	IceStoneButton.png	5.0	7.0		
CastleStone	-	IceStoneButton.png	5.0	8.0		
Base	-	Castle_bricks.png	5.0	10.0		
Base	-	Castle_bricks.png	6.0	10.0		
CastleStone	-	IceStoneButton.png	7.0	4.0		
CastleStone	-	IceStoneButton.png	7.0	5.0		
CastleStone	-	IceStoneButton.png	7.0	6.0		
CastleStone	-	IceStoneButton.png	7.0	7.0		
CastleStone	-	IceStoneButton.png	7.0	8.0		
Base	-	Castle_bricks.png	7.0	10.0		
CastleStone	-	IceStoneButton.png	8.0	3.0		
CastleStone	-	IceStoneButton.png	8.0	4.0		
CastleStone	-	IceStoneButton.png	8.0	8.0		
CastleStone	-	IceStoneButton.png	8.0	9.0		
Base	-	Castle_bricks.png	8.0	10.0		
CastleStone	-	IceStoneButton.png	9.0	3.0		
CastleStone	-	IceStoneButton.png	9.0	9.0		
Base	-	Castle_bricks.png	9.0	10.0		
CastleStone	-	IceStoneButton.png	10.0	3.0		
CastleStone	-	IceStoneButton.png	10.0	4.0		
CastleStone	-	IceStoneButton.png	10.0	8.0		
CastleStone	-	IceStoneButton.png	10.0	9.0		
Base	-	Castle_bricks.png	10.0	10.0		
CastleStone	-	IceStoneButton.png	11.0	4.0		
CastleStone	-	IceStoneButton.png	11.0	5.0		
CastleStone	-	IceStoneButton.png	11.0	6.0		
CastleStone	-	IceStoneButton.png	11.0	7.0		
CastleStone	-	IceStoneButton.png	11.0	8.0		
Base	-	Castle_bricks.png	11.0	10.0		
Base	-	Castle_bricks.png	12.0	10.0		
Base	-	Castle_bricks.png	13.0	10.0		
Base	-	Castle_bricks.png	14.0	10.0		
Base	-	Castle_bricks.png	15.0	10.0		
CastleStone	-	IceStoneButton.png	16.0	3.0		
CastleStone	-	IceStoneButton.png	16.0	4.0		
CastleStone	-	IceStoneButton.png	16.0	5.0		
CastleStone	-	IceStoneButton.png	16.0	6.0		
CastleStone	-	IceStoneButton.png	16.0	7.0		
CastleStone	-	IceStoneButton.png	16.0	8.0		
CastleStone	-	IceStoneButton.png	16.0	9.0		
Base	-	Castle_bricks.png	16.0	10.0		
CastleStone	-	IceStoneButton.png	17.0	3.0		
CastleStone	-	IceStoneButton.png	17.0	4.0		
CastleStone	-	IceStoneButton.png	18.0	4.0		
CastleStone	-	IceStoneButton.png	18.0	5.0		
CastleStone	-	IceStoneButton.png	18.0	6.0		
CastleStone	-	IceStoneButton.png	18.0	7.0		
CastleStone	-	IceStoneButton.png	19.0	7.0		
CastleStone	-	IceStoneButton.png	19.0	8.0		
CastleStone	-	IceStoneButton.png	19.0	9.0		
Base	-	Castle_bricks.png	20.0	2.0		
CastleStone	-	IceStoneButton.png	20.0	3.0		
CastleStone	-	IceStoneButton.png	20.0	4.0		
CastleStone	-	IceStoneButton.png	20.0	5.0		
CastleStone	-	IceStoneButton.png	20.0	6.0		
CastleStone	-	IceStoneButton.png	20.0	7.0		
CastleStone	-	IceStoneButton.png	20.0	8.0		
CastleStone	-	IceStoneButton.png	20.0	9.0		
Base	-	Castle_bricks.png	21.0	2.0		
Base	-	Castle_bricks.png	22.0	2.0		
CastleStone	-	IceStoneButton.png	22.0	4.0		
CastleStone	-	IceStoneButton.png	22.0	5.0		
CastleStone	-	IceStoneButton.png	22.0	6.0		
CastleStone	-	IceStoneButton.png	22.0	7.0		
CastleStone	-	IceStoneButton.png	22.0	8.0		
Base	-	Castle_bricks.png	23.0	2.0		
CastleStone	-	IceStoneButton.png	23.0	3.0		
CastleStone	-	IceStoneButton.png	23.0	4.0		
CastleStone	-	IceStoneButton.png	23.0	8.0		
CastleStone	-	IceStoneButton.png	23.0	9.0		
Base	-	Castle_bricks.png	24.0	2.0		
CastleStone	-	IceStoneButton.png	24.0	3.0		
CastleStone	-	IceStoneButton.png	24.0	9.0		
Base	-	Castle_bricks.png	25.0	2.0		
CastleStone	-	IceStoneButton.png	25.0	3.0		
CastleStone	-	IceStoneButton.png	25.0	4.0		
CastleStone	-	IceStoneButton.png	25.0	8.0		
CastleStone	-	IceStoneButton.png	25.0	9.0		
Base	-	Castle_bricks.png	26.0	2.0		
CastleStone	-	IceStoneButton.png	26.0	4.0		
CastleStone	-	IceStoneButton.png	26.0	5.0		
CastleStone	-	IceStoneButton.png	26.0	6.0		
CastleStone	-	IceStoneButton.png	26.0	7.0		
CastleStone	-	IceStoneButton.png	26.0	8.0		
Base	-	Castle_bricks.png	27.0	2.0		
Base	-	Castle_bricks.png	28.0	2.0		
CastleStone	-	IceStoneButton.png	28.0	3.0		
CastleStone	-	IceStoneButton.png	29.0	3.0		
CastleStone	-	IceStoneButton.png	30.0	3.0		
CastleStone	-	IceStoneButton.png	30.0	4.0		
CastleStone	-	IceStoneButton.png	30.0	5.0		
CastleStone	-	IceStoneButton.png	30.0	6.0		
CastleStone	-	IceStoneButton.png	30.0	7.0		
CastleStone	-	IceStoneButton.png	30.0	8.0		
CastleStone	-	IceStoneButton.png	30.0	9.0		
Base	-	Castle_bricks.png	30.0	10.0		
Base	-	Castle_bricks.png	31.0	2.0		
CastleStone	-	IceStoneButton.png	31.0	3.0		
Base	-	Castle_bricks.png	31.0	10.0		
Base	-	Castle_bricks.png	32.0	2.0		
CastleStone	-	IceStoneButton.png	32.0	3.0		
Base	-	Castle_bricks.png	32.0	10.0		
Base	-	Castle_bricks.png	33.0	2.0		
Base	-	Castle_bricks.png	33.0	10.0		
Base	-	Castle_bricks.png	34.0	2.0		
Base	-	Castle_bricks.png	34.0	10.0		
Base	-	Castle_bricks.png	35.0	2.0		
Base	-	Castle_bricks.png	35.0	10.0		
Base	-	Castle_bricks.png	36.0	2.0		
CastleStone	-	IceStoneButton.png	36.0	3.0		
CastleStone	-	IceStoneButton.png	36.0	4.0		
CastleStone	-	IceStoneButton.png	36.0	5.0		
CastleStone	-	IceStoneButton.png	36.0	6.0		
CastleStone	-	IceStoneButton.png	36.0	7.0		
CastleStone	-	IceStoneButton.png	36.0	8.0		
CastleStone	-	IceStoneButton.png	36.0	9.0		
Base	-	Castle_bricks.png	36.0	10.0		
Base	-	Castle_bricks.png	37.0	2.0		
CastleStone	-	IceStoneButton.png	37.0	3.0		
CastleStone	-	IceStoneButton.png	37.0	6.0		
CastleStone	-	IceStoneButton.png	37.0	7.0		
CastleStone	-	IceStoneButton.png	37.0	9.0		
Base	-	Castle_bricks.png	37.0	10.0		
CastleStone	-	IceStoneButton.png	38.0	3.0		
CastleStone	-	IceStoneButton.png	38.0	4.0		
CastleStone	-	IceStoneButton.png	38.0	5.0		
CastleStone	-	IceStoneButton.png	38.0	6.0		
CastleStone	-	IceStoneButton.png	38.0	9.0		
Base	-	Castle_bricks.png	38.0	10.0		
CastleStone	-	IceStoneButton.png	39.0	6.0		
CastleStone	-	IceStoneButton.png	39.0	7.0		
CastleStone	-	IceStoneButton.png	39.0	8.0		
CastleStone	-	IceStoneButton.png	39.0	9.0		
Base	-	Castle_bricks.png	39.0	10.0		
Base	-	Castle_bricks.png	40.0	10.0		
CastleStone	-	IceStoneButton.png	41.0	3.0		
CastleStone	-	IceStoneButton.png	41.0	4.0		
CastleStone	-	IceStoneButton.png	41.0	5.0		
CastleStone	-	IceStoneButton.png	41.0	6.0		
CastleStone	-	IceStoneButton.png	41.0	7.0		
CastleStone	-	IceStoneButton.png	41.0	8.0		
CastleStone	-	IceStoneButton.png	41.0	9.0		
Base	-	Castle_bricks.png	41.0	10.0		
CastleStone	-	IceStoneButton.png	42.0	3.0		
CastleStone	-	IceStoneButton.png	42.0	6.0		
CastleStone	-	IceStoneButton.png	42.0	7.0		
CastleStone	-	IceStoneButton.png	43.0	3.0		
CastleStone	-	IceStoneButton.png	43.0	6.0		
CastleStone	-	IceStoneButton.png	43.0	7.0		
CastleStone	-	IceStoneButton.png	43.0	8.0		
CastleStone	-	IceStoneButton.png	44.0	3.0		
CastleStone	-	IceStoneButton.png	44.0	4.0		
CastleStone	-	IceStoneButton.png	44.0	5.0		
CastleStone	-	IceStoneButton.png	44.0	6.0		
CastleStone	-	IceStoneButton.png	44.0	8.0		
CastleStone	-	IceStoneButton.png	44.0	9.0		
Base	-	Castle_bricks.png	44.0	10.0		
Base	-	Castle_bricks.png	45.0	10.0		
CastleStone	-	IceStoneButton.png	46.0	3.0		
CastleStone	-	IceStoneButton.png	46.0	4.0		
CastleStone	-	IceStoneButton.png	46.0	5.0		
CastleStone	-	IceStoneButton.png	46.0	6.0		
CastleStone	-	IceStoneButton.png	46.0	7.0		
CastleStone	-	IceStoneButton.png	46.0	8.0		
CastleStone	-	IceStoneButton.png	46.0	9.0		
Base	-	Castle_bricks.png	46.0	10.0		
CastleStone	-	IceStoneButton.png	47.0	3.0		
CastleStone	-	IceStoneButton.png	47.0	6.0		
CastleStone	-	IceStoneButton.png	47.0	7.0		
CastleStone	-	IceStoneButton.png	47.0	8.0		
CastleStone	-	IceStoneButton.png	47.0	9.0		
CastleStone	-	IceStoneButton.png	48.0	3.0		
CastleStone	-	IceStoneButton.png	48.0	6.0		
CastleStone	-	IceStoneButton.png	48.0	9.0		
Base	-	Castle_bricks.png	49.0	1.0		
Base	-	Castle_bricks.png	49.0	2.0		
CastleStone	-	IceStoneButton.png	49.0	3.0		
CastleStone	-	IceStoneButton.png	49.0	6.0		
CastleStone	-	IceStoneButton.png	49.0	9.0		
Base	-	Castle_bricks.png	50.0	1.0		
Base	-	Castle_bricks.png	50.0	2.0		
CastleStone	-	IceStoneButton.png	50.0	6.0		
CastleStone	-	IceStoneButton.png	50.0	8.0		
CastleStone	-	IceStoneButton.png	50.0	9.0		
LoadNew	From-castle-5	Castle_bricks.png	51.0	-4.0		castle-5		
CastleGate	-	Gate.png	51.0	-3.0		
Base	-	Castle_bricks.png	51.0	-2.0		
Base	-	Castle_bricks.png	51.0	-1.0		
Base	-	Castle_bricks.png	51.0	0.0		
Base	-	Castle_bricks.png	51.0	1.0		
Base	-	Castle_bricks.png	51.0	2.0		
CastleStone	-	IceStoneButton.png	51.0	5.0		
CastleStone	-	IceStoneButton.png	51.0	6.0		
CastleStone	-	IceStoneButton.png	51.0	7.0		
CastleStone	-	IceStoneButton.png	51.0	8.0		
Base	-	Castle_bricks.png	52.0	2.0		
CastleStone	-	IceStoneButton.png	52.0	4.0		
CastleStone	-	IceStoneButton.png	52.0	5.0		
CastleStone	-	IceStoneButton.png	52.0	7.0		
Base	-	Castle_bricks.png	53.0	2.0		
CastleStone	-	IceStoneButton.png	53.0	3.0		
CastleStone	-	IceStoneButton.png	53.0	4.0		
CastleStone	-	IceStoneButton.png	53.0	7.0		
Base	-	Castle_bricks.png	54.0	2.0		
CastleStone	-	IceStoneButton.png	54.0	3.0		
CastleStone	-	IceStoneButton.png	54.0	4.0		
CastleStone	-	IceStoneButton.png	54.0	5.0		
CastleStone	-	IceStoneButton.png	54.0	6.0		
CastleStone	-	IceStoneButton.png	54.0	7.0		
CastleStone	-	IceStoneButton.png	54.0	8.0		
Base	-	Castle_bricks.png	55.0	2.0		
CastleStone	-	IceStoneButton.png	55.0	3.0		
CastleStone	-	IceStoneButton.png	55.0	4.0		
CastleStone	-	IceStoneButton.png	55.0	5.0		
CastleStone	-	IceStoneButton.png	55.0	6.0		
CastleStone	-	IceStoneButton.png	55.0	8.0		
CastleStone	-	IceStoneButton.png	55.0	9.0		
Base	-	Castle_bricks.png	55.0	10.0		
Base	-	Castle_bricks.png	56.0	2.0		
Base	-	Castle_bricks.png	56.0	10.0		
Base	-	Castle_bricks.png	57.0	2.0		
CastleStone	-	IceStoneButton.png	57.0	3.0		
CastleStone	-	IceStoneButton.png	57.0	4.0		
CastleStone	-	IceStoneButton.png	57.0	5.0		
CastleStone	-	IceStoneButton.png	57.0	6.0		
CastleStone	-	IceStoneButton.png	57.0	7.0		
CastleStone	-	IceStoneButton.png	57.0	8.0		
CastleStone	-	IceStoneButton.png	57.0	9.0		
Base	-	Castle_bricks.png	57.0	10.0		
CastleStone	-	IceStoneButton.png	58.0	5.0		
CastleStone	-	IceStoneButton.png	58.0	6.0		
CastleStone	-	IceStoneButton.png	59.0	4.0		
CastleStone	-	IceStoneButton.png	59.0	5.0		
CastleStone	-	IceStoneButton.png	59.0	6.0		
CastleStone	-	IceStoneButton.png	59.0	7.0		
CastleStone	-	IceStoneButton.png	60.0	3.0		
CastleStone	-	IceStoneButton.png	60.0	4.0		
CastleStone	-	IceStoneButton.png	60.0	7.0		
CastleStone	-	IceStoneButton.png	60.0	8.0		
CastleStone	-	IceStoneButton.png	61.0	3.0		
CastleStone	-	IceStoneButton.png	61.0	8.0		
CastleStone	-	IceStoneButton.png	61.0	9.0		
