0
11
-2
11
null
Decoration	-	stairs_down_castle.png	5.0	-2.0		false		
Decoration	-	down.png	5.0	10.0		false		

Base	-	Castle_bricks.png	4.0	-2.0		
Base	-	Castle_bricks.png	4.0	-1.0		
Base	-	Castle_bricks.png	4.0	1.0		
CastleStone	-	IceStoneButton.png	4.0	2.0		
CastleStone	-	IceStoneButton.png	4.0	3.0		
CastleStone	-	IceStoneButton.png	4.0	4.0		
CastleStone	-	IceStoneButton.png	4.0	5.0		
CastleStone	-	IceStoneButton.png	4.0	6.0		
CastleStone	-	IceStoneButton.png	4.0	7.0		
Base	-	Castle_bricks.png	4.0	8.0		
Base	-	Castle_bricks.png	4.0	9.0		
LoadNew	from-castle-tk-1	Castle_bricks.png	5.0	-2.0		castle-tk-1		
Base	-	Castle_bricks.png	5.0	-1.0		
CastleGate	-	Gate.png	5.0	0.0		
Base	-	Castle_bricks.png	5.0	1.0		
CastleStone	-	IceStoneButton.png	5.0	2.0		
CastleStone	-	IceStoneButton.png	5.0	3.0		
CastleStone	-	IceStoneButton.png	5.0	4.0		
CastleStone	-	IceStoneButton.png	5.0	5.0		
CastleStone	-	IceStoneButton.png	5.0	6.0		
CastleStone	-	IceStoneButton.png	5.0	7.0		
Base	-	Castle_bricks.png	5.0	8.0		
Base	-	Castle_bricks.png	5.0	9.0		
LoadNew	From-Start;From-overworld	Castle_bricks.png	5.0	10.0		overworld		
Base	-	Castle_bricks.png	6.0	-2.0		
Base	-	Castle_bricks.png	6.0	-1.0		
Base	-	Castle_bricks.png	6.0	1.0		
CastleStone	-	IceStoneButton.png	6.0	2.0		
CastleStone	-	IceStoneButton.png	6.0	3.0		
CastleStone	-	IceStoneButton.png	6.0	4.0		
CastleStone	-	IceStoneButton.png	6.0	5.0		
CastleStone	-	IceStoneButton.png	6.0	6.0		
CastleStone	-	IceStoneButton.png	6.0	7.0		
Base	-	Castle_bricks.png	6.0	8.0		
Base	-	Castle_bricks.png	6.0	9.0		


Character	-	down-character.png	4.0	8.0		Halt! You cannot pass, as we, the Fine Arts Protection Squadron, have sworn on our honor to defend the newly installed stained glass ceilings of Castle Lorem Ipsum.;Look at you, if the likes of you were to somehow get past me and my men, let alone break the recently-blown glass panes, I might as well hang up my armour in shame and let you pass.;Wait! Don't get any funny ideas, I saw that look!	 Fine Arts Protection Squadron		

